catalogo_id,dataset_id,distribucion_id,serie_id,indice_tiempo_frecuencia,serie_titulo,serie_unidades,serie_descripcion,distribucion_titulo,distribucion_descripcion,distribucion_url_descarga,dataset_responsable,dataset_fuente,dataset_titulo,dataset_descripcion,dataset_tema,serie_indice_inicio,serie_indice_final,serie_valores_cant,serie_dias_no_cubiertos,serie_actualizada,serie_valor_ultimo,serie_valor_anterior,serie_var_pct_anterior,serie_discontinuada,consultas_total,consultas_30_dias,consultas_90_dias,consultas_180_dias
"turismo,453b2446-f93b-440e-9f51-f6471c57259a,1f1c149a-0482-4983-825f-c0597fcda91c,tur_social109,R/P1Y,chapad_pernoctes_cordoba_eyt,noches,Cantidad de pernoctes de turistas con origen en Córdoba y plan Eventos y Terciarios para la Unidad Turística de Chapadmalal,Serie de tiempo - Anual,""Observatorio de Turismo Social, Subsecretaría de Calidad, Accesibilidad y Sustentabilidad del Turismo Nacional"",http://datos.yvera.gob.ar/dataset/453b2446-f93b-440e-9f51-f6471c57259a/resource/1f1c149a-0482-4983-825f-c0597fcda91c/download/serie-tiempo-turismo-social-anual.csv,Turismo Social,,Turismo Social,""Datos de turismo social en base a información del Observatorio de Turismo Social (OTS), Subsecretaría de Calidad, Accesibilidad y Sustentabilidad del Turismo Nacional. Incluye información anual de turistas que visitaron las Unidades Turísticas de Chapadmalal y Embalse."",TURISMO INTERNO,2009-01-01,2022-01-01,14,870,False,1611.0,0.0,inf,False,468,26,70,123"
"turismo,453b2446-f93b-440e-9f51-f6471c57259a,1f1c149a-0482-4983-825f-c0597fcda91c,tur_social11,R/P1Y,chapad_solicitudes_cordoba_plan_3ra_edad,solicitudes,Cantidad de solicitudes realizadas con origen Córdoba y plan 3era Edad para la Unidad Turística de Chapadmalal,Serie de tiempo - Anual,""Observatorio de Turismo Social, Subsecretaría de Calidad, Accesibilidad y Sustentabilidad del Turismo Nacional"",http://datos.yvera.gob.ar/dataset/453b2446-f93b-440e-9f51-f6471c57259a/resource/1f1c149a-0482-4983-825f-c0597fcda91c/download/serie-tiempo-turismo-social-anual.csv,Turismo Social,,Turismo Social,""Datos de turismo social en base a información del Observatorio de Turismo Social (OTS), Subsecretaría de Calidad, Accesibilidad y Sustentabilidad del Turismo Nacional. Incluye información anual de turistas que visitaron las Unidades Turísticas de Chapadmalal y Embalse."",TURISMO INTERNO,2009-01-01,2022-01-01,14,870,False,4.0,0.0,inf,False,567,31,82,148"
"turismo,453b2446-f93b-440e-9f51-f6471c57259a,1f1c149a-0482-4983-825f-c0597fcda91c,tur_social110,R/P1Y,chapad_pernoctes_corrientes_plan_escolar,noches,Cantidad de pernoctes de turistas con origen en Corrientes y plan Escolar para la Unidad Turística de Chapadmalal,Serie de tiempo - Anual,""Observatorio de Turismo Social, Subsecretaría de Calidad, Accesibilidad y Sustentabilidad del Turismo Nacional"",http://datos.yvera.gob.ar/dataset/453b2446-f93b-440e-9f51-f6471c57259a/resource/1f1c149a-0482-4983-825f-c0597fcda91c/download/serie-tiempo-turismo-social-anual.csv,Turismo Social,,Turismo Social,""Datos de turismo social en base a información del Observatorio de Turismo Social (OTS), Subsecretaría de Calidad, Accesibilidad y Sustentabilidad del Turismo Nacional. Incluye información anual de turistas que visitaron las Unidades Turísticas de Chapadmalal y Embalse."",TURISMO INTERNO,2009-01-01,2022-01-01,14,870,False,2932.0,0.0,inf,False,465,25,71,123"
"turismo,453b2446-f93b-440e-9f51-f6471c57259a,1f1c149a-0482-4983-825f-c0597fcda91c,tur_social111,R/P1Y,chapad_pernoctes_corrientes_plan_3ra_edad,noches,Cantidad de pernoctes de turistas con origen en Corrientes y plan 3era Edad para la Unidad Turística de Chapadmalal,Serie de tiempo - Anual,""Observatorio de Turismo Social, Subsecretaría de Calidad, Accesibilidad y Sustentabilidad del Turismo Nacional"",http://datos.yvera.gob.ar/dataset/453b2446-f93b-440e-9f51-f6471c57259a/resource/1f1c149a-0482-4983-825f-c0597fcda91c/download/serie-tiempo-turismo-social-anual.csv,Turismo Social,,Turismo Social,""Datos de turismo social en base a información del Observatorio de Turismo Social (OTS), Subsecretaría de Calidad, Accesibilidad y Sustentabilidad del Turismo Nacional. Incluye información anual de turistas que visitaron las Unidades Turísticas de Chapadmalal y Embalse."",TURISMO INTERNO,2009-01-01,2022-01-01,14,870,False,0.0,0.0,nan,False,470,27,73,127"
"turismo,453b2446-f93b-440e-9f51-f6471c57259a,1f1c149a-0482-4983-825f-c0597fcda91c,tur_social112,R/P1Y,chapad_pernoctes_corrientes_plan_familiar,noches,Cantidad de pernoctes de turistas con origen en Corrientes y plan Familiar para la Unidad Turística de Chapadmalal,Serie de tiempo - Anual,""Observatorio de Turismo Social, Subsecretaría de Calidad, Accesibilidad y Sustentabilidad del Turismo Nacional"",http://datos.yvera.gob.ar/dataset/453b2446-f93b-440e-9f51-f6471c57259a/resource/1f1c149a-0482-4983-825f-c0597fcda91c/download/serie-tiempo-turismo-social-anual.csv,Turismo Social,,Turismo Social,""Datos de turismo social en base a información del Observatorio de Turismo Social (OTS), Subsecretaría de Calidad, Accesibilidad y Sustentabilidad del Turismo Nacional. Incluye información anual de turistas que visitaron las Unidades Turísticas de Chapadmalal y Embalse."",TURISMO INTERNO,2009-01-01,2022-01-01,14,870,False,191.0,20.0,8.55,False,387,26,72,122"
"turismo,453b2446-f93b-440e-9f51-f6471c57259a,1f1c149a-0482-4983-825f-c0597fcda91c,tur_social113,R/P1Y,chapad_pernoctes_corrientes_eyt,noches,Cantidad de pernoctes de turistas con origen en Corrientes y plan Eventos y Terciarios para la Unidad Turística de Chapadmalal,Serie de tiempo - Anual,""Observatorio de Turismo Social, Subsecretaría de Calidad, Accesibilidad y Sustentabilidad del Turismo Nacional"",http://datos.yvera.gob.ar/dataset/453b2446-f93b-440e-9f51-f6471c57259a/resource/1f1c149a-0482-4983-825f-c0597fcda91c/download/serie-tiempo-turismo-social-anual.csv,Turismo Social,,Turismo Social,""Datos de turismo social en base a información del Observatorio de Turismo Social (OTS), Subsecretaría de Calidad, Accesibilidad y Sustentabilidad del Turismo Nacional. Incluye información anual de turistas que visitaron las Unidades Turísticas de Chapadmalal y Embalse."",TURISMO INTERNO,2009-01-01,2022-01-01,14,870,False,519.0,0.0,inf,False,462,26,72,127"
"turismo,453b2446-f93b-440e-9f51-f6471c57259a,1f1c149a-0482-4983-825f-c0597fcda91c,tur_social114,R/P1Y,chapad_pernoctes_chaco_plan_escolar,noches,Cantidad de pernoctes de turistas con origen en Chaco y plan Escolar para la Unidad Turística de Chapadmalal,Serie de tiempo - Anual,""Observatorio de Turismo Social, Subsecretaría de Calidad, Accesibilidad y Sustentabilidad del Turismo Nacional"",http://datos.yvera.gob.ar/dataset/453b2446-f93b-440e-9f51-f6471c57259a/resource/1f1c149a-0482-4983-825f-c0597fcda91c/download/serie-tiempo-turismo-social-anual.csv,Turismo Social,,Turismo Social,""Datos de turismo social en base a información del Observatorio de Turismo Social (OTS), Subsecretaría de Calidad, Accesibilidad y Sustentabilidad del Turismo Nacional. Incluye información anual de turistas que visitaron las Unidades Turísticas de Chapadmalal y Embalse."",TURISMO INTERNO,2009-01-01,2022-01-01,14,870,False,422.0,0.0,inf,False,473,27,75,137"
"turismo,453b2446-f93b-440e-9f51-f6471c57259a,1f1c149a-0482-4983-825f-c0597fcda91c,tur_social115,R/P1Y,chapad_pernoctes_chaco_plan_3ra_edad,noches,Cantidad de pernoctes de turistas con origen en Chaco y plan 3era Edad para la Unidad Turística de Chapadmalal,Serie de tiempo - Anual,""Observatorio de Turismo Social, Subsecretaría de Calidad, Accesibilidad y Sustentabilidad del Turismo Nacional"",http://datos.yvera.gob.ar/dataset/453b2446-f93b-440e-9f51-f6471c57259a/resource/1f1c149a-0482-4983-825f-c0597fcda91c/download/serie-tiempo-turismo-social-anual.csv,Turismo Social,,Turismo Social,""Datos de turismo social en base a información del Observatorio de Turismo Social (OTS), Subsecretaría de Calidad, Accesibilidad y Sustentabilidad del Turismo Nacional. Incluye información anual de turistas que visitaron las Unidades Turísticas de Chapadmalal y Embalse."",TURISMO INTERNO,2009-01-01,2022-01-01,14,870,False,0.0,0.0,nan,False,471,24,66,119"
"turismo,453b2446-f93b-440e-9f51-f6471c57259a,1f1c149a-0482-4983-825f-c0597fcda91c,tur_social116,R/P1Y,chapad_pernoctes_chaco_plan_familiar,noches,Cantidad de pernoctes de turistas con origen en Chaco y plan Familiar para la Unidad Turística de Chapadmalal,Serie de tiempo - Anual,""Observatorio de Turismo Social, Subsecretaría de Calidad, Accesibilidad y Sustentabilidad del Turismo Nacional"",http://datos.yvera.gob.ar/dataset/453b2446-f93b-440e-9f51-f6471c57259a/resource/1f1c149a-0482-4983-825f-c0597fcda91c/download/serie-tiempo-turismo-social-anual.csv,Turismo Social,,Turismo Social,""Datos de turismo social en base a información del Observatorio de Turismo Social (OTS), Subsecretaría de Calidad, Accesibilidad y Sustentabilidad del Turismo Nacional. Incluye información anual de turistas que visitaron las Unidades Turísticas de Chapadmalal y Embalse."",TURISMO INTERNO,2009-01-01,2022-01-01,14,870,False,105.0,0.0,inf,False,300,17,53,97"
"turismo,453b2446-f93b-440e-9f51-f6471c57259a,1f1c149a-0482-4983-825f-c0597fcda91c,tur_social117,R/P1Y,chapad_pernoctes_chaco_eyt,noches,Cantidad de pernoctes de turistas con origen en Chaco y plan Eventos y Terciarios para la Unidad Turística de Chapadmalal,Serie de tiempo - Anual,""Observatorio de Turismo Social, Subsecretaría de Calidad, Accesibilidad y Sustentabilidad del Turismo Nacional"",http://datos.yvera.gob.ar/dataset/453b2446-f93b-440e-9f51-f6471c57259a/resource/1f1c149a-0482-4983-825f-c0597fcda91c/download/serie-tiempo-turismo-social-anual.csv,Turismo Social,,Turismo Social,""Datos de turismo social en base a información del Observatorio de Turismo Social (OTS), Subsecretaría de Calidad, Accesibilidad y Sustentabilidad del Turismo Nacional. Incluye información anual de turistas que visitaron las Unidades Turísticas de Chapadmalal y Embalse."",TURISMO INTERNO,2009-01-01,2022-01-01,14,870,False,993.0,45.0,21.066666666666666,False,477,24,62,110"
